"","datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
"6649","2011-11-08 10:00:00",4,0,1,1,17.22,21.21,71,6.0032,25,104,129
"6650","2011-10-14 01:00:00",4,0,1,1,23.78,27.275,94,8.9981,8,16,24
"6651","2012-11-11 02:00:00",4,0,0,1,13.12,16.665,87,7.0015,12,58,70
"6652","2011-05-02 17:00:00",2,0,1,1,27.06,31.06,65,12.998,65,472,537
"6653","2011-06-10 13:00:00",2,0,1,1,34.44,37.88,44,7.0015,40,149,189
"6654","2011-08-19 21:00:00",3,0,1,1,25.42,28.79,83,8.9981,18,89,107
"6655","2011-01-03 22:00:00",1,0,1,1,5.74,7.575,69,8.9981,0,20,20
"6656","2011-10-15 10:00:00",4,0,0,1,22.14,25.76,45,30.0026,115,207,322
"6657","2011-04-17 21:00:00",2,0,0,1,20.5,24.24,42,12.998,13,70,83
"6658","2011-05-06 00:00:00",2,0,1,1,18.04,21.97,44,11.0014,13,43,56
"6659","2011-03-03 04:00:00",1,0,1,1,6.56,6.06,31,32.9975,0,1,1
"6660","2012-03-10 22:00:00",1,0,0,1,10.66,12.88,44,11.0014,19,81,100
"6661","2011-08-07 17:00:00",3,0,0,3,30.34,35.605,74,43.0006,63,131,194
"6662","2011-02-09 23:00:00",1,0,1,3,6.56,7.575,80,12.998,0,37,37
"6663","2011-04-11 07:00:00",2,0,1,2,20.5,24.24,88,15.0013,12,164,176
"6664","2011-12-09 19:00:00",4,0,1,1,13.94,18.18,61,0,10,189,199
"6665","2011-04-16 00:00:00",2,0,0,2,14.76,17.425,81,15.0013,7,36,43
"6666","2011-08-07 04:00:00",3,0,0,1,28.7,33.335,84,8.9981,1,5,6
"6667","2012-03-16 08:00:00",1,0,1,2,16.4,20.455,87,15.0013,28,534,562
"6668","2012-01-06 12:00:00",1,0,1,1,14.76,16.665,50,16.9979,23,168,191
"6669","2012-09-19 13:00:00",3,0,1,1,24.6,31.06,40,16.9979,55,234,289
"6670","2011-01-03 09:00:00",1,0,1,1,6.56,6.82,43,26.0027,7,81,88
"6671","2012-02-19 17:00:00",1,0,0,2,12.3,14.395,49,16.9979,22,135,157
"6672","2011-02-15 15:00:00",1,0,1,1,13.94,16.665,19,11.0014,11,74,85
"6673","2012-10-14 14:00:00",4,0,0,1,27.06,31.06,39,27.9993,249,368,617
"6674","2012-06-14 05:00:00",2,0,1,2,24.6,31.06,56,16.9979,0,40,40
"6675","2012-06-02 08:00:00",2,0,0,1,22.14,25.76,64,11.0014,30,180,210
"6676","2011-07-07 04:00:00",3,0,1,1,26.24,28.79,89,7.0015,0,4,4
"6677","2012-08-03 21:00:00",3,0,1,2,31.16,36.365,66,12.998,54,224,278
"6678","2011-01-18 18:00:00",1,0,1,2,9.02,11.365,80,11.0014,1,132,133
"6679","2012-01-02 16:00:00",1,1,0,1,10.66,11.365,35,27.9993,10,144,154
"6680","2011-10-01 06:00:00",4,0,0,1,17.22,21.21,67,22.0028,4,15,19
"6681","2012-10-12 03:00:00",4,0,1,1,14.76,18.18,76,6.0032,0,6,6
"6682","2012-11-04 19:00:00",4,0,0,1,14.76,16.665,43,16.9979,24,203,227
"6683","2012-03-15 22:00:00",1,0,1,1,21.32,25,68,8.9981,32,137,169
"6684","2011-07-09 05:00:00",3,0,0,2,25.42,28.03,88,11.0014,4,11,15
"6685","2011-07-12 03:00:00",3,0,1,2,28.7,33.335,79,0,2,6,8
"6686","2011-10-08 13:00:00",4,0,0,1,25.42,31.06,46,7.0015,256,229,485
"6687","2011-08-18 19:00:00",3,0,1,1,27.06,30.305,83,7.0015,26,115,141
"6688","2011-06-17 15:00:00",2,0,1,1,31.98,34.85,43,15.0013,62,181,243
"6689","2012-11-16 18:00:00",4,0,1,1,13.94,16.665,53,11.0014,22,483,505
"6690","2011-02-03 10:00:00",1,0,1,1,7.38,7.575,43,22.0028,2,50,52
"6691","2011-05-07 08:00:00",2,0,0,1,21.32,25,52,12.998,19,96,115
"6692","2012-10-16 09:00:00",4,0,1,1,19.68,23.485,55,16.9979,32,323,355
"6693","2012-03-17 21:00:00",1,0,0,1,22.14,25.76,68,11.0014,54,169,223
"6694","2012-02-04 13:00:00",1,0,0,2,12.3,14.395,70,12.998,58,244,302
"6695","2012-07-17 15:00:00",3,0,1,1,37.72,40.91,31,11.0014,57,187,244
"6696","2011-11-09 14:00:00",4,0,1,1,21.32,25,48,11.0014,26,153,179
"6697","2011-09-07 05:00:00",3,0,1,2,22.96,26.515,100,8.9981,1,15,16
"6698","2012-11-17 20:00:00",4,0,0,2,13.94,17.425,66,6.0032,30,142,172
"6699","2011-05-14 04:00:00",2,0,0,2,20.5,24.24,82,11.0014,1,4,5
"6700","2012-01-09 13:00:00",1,0,1,2,10.66,13.635,56,7.0015,3,77,80
"6701","2012-08-15 15:00:00",3,0,1,1,31.16,34.85,52,16.9979,70,196,266
"6702","2011-03-13 18:00:00",1,0,0,1,16.4,20.455,43,23.9994,55,92,147
"6703","2011-03-19 08:00:00",1,0,0,1,17.22,21.21,47,32.9975,11,37,48
"6704","2011-02-02 12:00:00",1,0,1,2,9.84,11.365,93,15.0013,3,61,64
"6705","2012-03-14 19:00:00",1,0,1,1,26.24,31.06,33,11.0014,70,402,472
"6706","2012-08-10 08:00:00",3,0,1,3,25.42,27.275,91,11.0014,7,112,119
"6707","2011-07-10 01:00:00",3,0,0,1,28.7,32.575,61,8.9981,19,94,113
"6708","2012-11-11 09:00:00",4,0,0,1,14.76,18.94,77,0,94,179,273
"6709","2012-12-01 17:00:00",4,0,0,2,13.94,17.425,76,7.0015,50,270,320
"6710","2011-06-01 16:00:00",2,0,1,1,35.26,40.15,47,19.9995,39,227,266
"6711","2011-04-15 13:00:00",2,1,0,1,22.14,25.76,52,16.9979,47,133,180
"6712","2012-02-17 06:00:00",1,0,1,2,11.48,14.395,96,8.9981,1,70,71
"6713","2012-01-11 17:00:00",1,0,1,3,13.94,15.91,87,15.0013,6,128,134
"6714","2012-01-11 19:00:00",1,0,1,3,13.12,15.15,93,15.0013,1,92,93
"6715","2012-02-04 03:00:00",1,0,0,1,9.84,14.395,75,0,1,17,18
"6716","2011-09-19 18:00:00",3,0,1,2,22.96,26.515,68,8.9981,56,484,540
"6717","2012-12-17 15:00:00",4,0,1,2,17.22,21.21,88,0,15,196,211
"6718","2011-09-10 21:00:00",3,0,0,1,26.24,29.545,78,6.0032,59,171,230
"6719","2011-05-04 13:00:00",2,0,1,2,18.86,22.725,59,30.0026,15,128,143
"6720","2012-05-03 07:00:00",2,0,1,3,18.04,21.97,94,7.0015,8,376,384
"6721","2011-12-08 12:00:00",4,0,1,1,11.48,12.88,52,22.0028,8,148,156
"6722","2011-12-18 08:00:00",4,0,0,1,8.2,12.88,69,0,1,31,32
"6723","2012-02-08 02:00:00",1,0,1,1,10.66,15.15,65,0,0,1,1
"6724","2011-09-14 03:00:00",3,0,1,1,24.6,27.275,88,8.9981,1,7,8
"6725","2011-07-05 13:00:00",3,0,1,1,33.62,37.12,43,7.0015,67,136,203
"6726","2012-08-10 16:00:00",3,0,1,1,31.98,36.365,55,19.9995,96,371,467
"6727","2011-01-17 23:00:00",1,1,0,3,6.56,6.82,86,19.0012,1,3,4
"6728","2011-12-02 05:00:00",4,0,1,1,9.02,12.88,80,6.0032,0,23,23
"6729","2012-07-16 07:00:00",3,0,1,1,29.52,34.09,70,6.0032,24,459,483
"6730","2011-02-12 07:00:00",1,0,0,1,4.92,7.575,80,7.0015,2,9,11
"6731","2012-11-19 23:00:00",4,0,1,1,13.94,17.425,66,7.0015,2,72,74
"6732","2011-07-04 05:00:00",3,1,0,2,26.24,28.79,83,8.9981,1,3,4
"6733","2012-07-07 10:00:00",3,0,0,1,37.72,43.18,37,15.0013,100,225,325
"6734","2011-02-15 00:00:00",1,0,1,1,12.3,13.635,49,27.9993,7,12,19
"6735","2011-10-12 12:00:00",4,0,1,3,22.14,25.76,88,22.0028,9,53,62
"6736","2012-11-11 11:00:00",4,0,0,1,18.86,22.725,59,8.9981,180,324,504
"6737","2011-03-01 05:00:00",1,0,1,1,8.2,9.09,64,19.0012,1,1,2
"6738","2012-02-10 02:00:00",1,0,1,1,10.66,14.395,52,6.0032,7,9,16
"6739","2011-12-16 02:00:00",4,0,1,1,19.68,23.485,77,7.0015,0,23,23
"6740","2011-12-14 12:00:00",4,0,1,2,14.76,18.18,57,6.0032,6,138,144
"6741","2012-07-03 22:00:00",3,0,1,1,27.88,31.82,79,12.998,26,151,177
"6742","2011-06-14 22:00:00",2,0,1,1,23.78,27.275,60,15.0013,29,159,188
"6743","2011-06-08 13:00:00",2,0,1,1,36.9,42.425,42,0,20,116,136
"6744","2011-10-13 21:00:00",4,0,1,1,25.42,28.79,83,12.998,8,115,123
"6745","2011-01-13 07:00:00",1,0,1,1,4.92,7.575,54,8.9981,0,72,72
"6746","2012-04-13 01:00:00",2,0,1,1,14.76,17.425,46,12.998,2,28,30
"6747","2012-08-18 02:00:00",3,0,0,3,25.42,28.03,88,11.0014,4,39,43
"6748","2011-10-10 01:00:00",4,1,0,1,19.68,23.485,88,0,4,30,34
"6749","2011-05-03 13:00:00",2,0,1,2,28.7,32.575,58,40.9973,50,144,194
"6750","2012-11-02 16:00:00",4,0,1,1,15.58,19.695,40,22.0028,48,373,421
"6751","2011-04-14 00:00:00",2,0,1,1,15.58,19.695,76,8.9981,3,18,21
"6752","2012-02-14 03:00:00",1,0,1,2,10.66,15.15,52,0,0,3,3
"6753","2012-05-12 13:00:00",2,0,0,1,26.24,31.06,36,12.998,293,366,659
"6754","2011-05-11 08:00:00",2,0,1,1,19.68,23.485,77,16.9979,21,421,442
"6755","2012-10-14 10:00:00",4,0,0,1,22.14,25.76,56,12.998,150,278,428
"6756","2012-11-09 20:00:00",4,0,1,1,14.76,17.425,66,8.9981,20,235,255
"6757","2011-09-03 18:00:00",3,0,0,1,29.52,34.09,70,11.0014,160,179,339
"6758","2012-01-15 23:00:00",1,0,0,1,6.56,9.85,43,6.0032,3,26,29
"6759","2011-01-03 18:00:00",1,0,1,1,9.84,12.88,32,7.0015,9,148,157
"6760","2011-08-18 03:00:00",3,0,1,1,27.06,31.06,69,19.0012,0,6,6
"6761","2011-11-16 06:00:00",4,0,1,2,18.86,22.725,94,6.0032,4,52,56
"6762","2012-01-01 11:00:00",1,0,0,1,13.94,16.665,76,8.9981,40,98,138
"6763","2012-05-18 03:00:00",2,0,1,1,18.86,22.725,72,6.0032,6,8,14
"6764","2011-10-01 20:00:00",4,0,0,3,14.76,18.18,87,7.0015,8,58,66
"6765","2011-03-09 21:00:00",1,0,1,2,13.12,15.15,93,22.0028,10,52,62
"6766","2011-08-17 20:00:00",3,0,1,1,30.34,34.09,58,16.9979,37,243,280
"6767","2011-02-19 08:00:00",1,0,0,1,15.58,19.695,17,39.0007,9,36,45
"6768","2012-11-14 00:00:00",4,0,1,1,10.66,12.12,56,19.0012,4,20,24
"6769","2012-09-08 18:00:00",3,0,0,3,23.78,27.275,83,8.9981,27,140,167
"6770","2012-01-03 06:00:00",1,0,1,1,5.74,6.06,59,19.0012,4,81,85
"6771","2012-06-10 04:00:00",2,0,0,1,25.42,29.545,78,6.0032,1,9,10
"6772","2012-03-01 03:00:00",1,0,1,1,18.86,22.725,94,15.0013,0,3,3
"6773","2012-01-17 14:00:00",1,0,1,1,18.04,21.97,62,32.9975,12,120,132
"6774","2011-01-13 22:00:00",1,0,1,1,5.74,6.06,46,22.0028,0,30,30
"6775","2011-11-01 18:00:00",4,0,1,1,17.22,21.21,58,7.0015,39,421,460
"6776","2011-07-13 13:00:00",3,0,1,3,33.62,37.88,46,8.9981,39,119,158
"6777","2012-01-18 17:00:00",1,0,1,1,10.66,10.605,33,30.0026,8,338,346
"6778","2012-01-12 13:00:00",1,0,1,1,17.22,21.21,77,11.0014,13,170,183
"6779","2012-02-19 12:00:00",1,0,0,2,11.48,13.635,52,16.9979,71,184,255
"6780","2011-01-09 17:00:00",1,0,0,1,7.38,7.575,37,26.0027,3,59,62
"6781","2011-01-12 11:00:00",1,0,1,1,8.2,9.09,51,26.0027,3,32,35
"6782","2012-10-01 12:00:00",4,0,1,2,24.6,31.06,43,11.0014,61,262,323
"6783","2011-03-01 12:00:00",1,0,1,1,12.3,15.15,39,8.9981,6,80,86
"6784","2012-11-15 02:00:00",4,0,1,2,10.66,12.88,70,11.0014,0,7,7
"6785","2012-03-10 21:00:00",1,0,0,1,12.3,14.395,39,15.0013,16,94,110
"6786","2012-08-15 20:00:00",3,0,1,1,28.7,32.575,61,8.9981,72,355,427
"6787","2012-12-19 00:00:00",4,0,1,1,12.3,15.91,61,0,6,35,41
"6788","2012-10-10 06:00:00",4,0,1,2,18.86,22.725,88,6.0032,3,172,175
"6789","2011-11-16 08:00:00",4,0,1,3,18.86,22.725,94,0,9,223,232
"6790","2011-07-09 02:00:00",3,0,0,1,26.24,28.79,89,11.0014,12,43,55
"6791","2011-01-08 06:00:00",1,0,0,2,6.56,8.335,74,11.0014,0,2,2
"6792","2011-12-10 00:00:00",4,0,0,2,10.66,13.635,81,7.0015,11,66,77
"6793","2011-06-08 03:00:00",2,0,1,1,26.24,28.79,89,6.0032,2,1,3
"6794","2012-11-13 10:00:00",4,0,1,3,12.3,13.635,75,26.0027,10,84,94
"6795","2012-09-15 23:00:00",3,0,0,1,22.14,25.76,60,0,47,182,229
"6796","2011-07-16 05:00:00",3,0,0,1,23.78,27.275,78,6.0032,4,6,10
"6797","2011-10-02 11:00:00",4,0,0,2,15.58,19.695,66,16.9979,74,218,292
"6798","2012-03-01 08:00:00",1,0,1,1,17.22,21.21,94,8.9981,15,579,594
"6799","2011-04-04 19:00:00",2,0,1,1,28.7,31.82,24,31.0009,51,227,278
"6800","2011-01-15 01:00:00",1,0,0,2,6.56,9.85,59,6.0032,2,18,20
"6801","2011-03-11 05:00:00",1,0,1,1,12.3,14.395,81,15.0013,1,6,7
"6802","2012-05-17 14:00:00",2,0,1,1,26.24,31.06,38,12.998,68,202,270
"6803","2011-09-11 05:00:00",3,0,0,1,24.6,28.03,83,8.9981,15,24,39
"6804","2011-06-13 23:00:00",2,0,1,1,25.42,31.06,46,12.998,14,75,89
"6805","2011-09-17 02:00:00",3,0,0,1,18.86,22.725,82,6.0032,18,61,79
"6806","2012-11-08 10:00:00",4,0,1,1,13.12,15.15,31,22.0028,13,148,161
"6807","2011-04-11 10:00:00",2,0,1,2,22.96,26.515,83,19.9995,41,55,96
"6808","2011-07-18 13:00:00",3,0,1,1,33.62,39.395,56,16.9979,27,125,152
"6809","2012-11-08 01:00:00",4,0,1,3,12.3,13.635,52,23.9994,1,11,12
"6810","2011-02-06 20:00:00",1,0,0,1,11.48,14.395,61,7.0015,5,21,26
"6811","2011-12-09 02:00:00",4,0,1,1,9.84,14.395,70,0,2,10,12
"6812","2011-05-10 02:00:00",2,0,1,1,18.04,21.97,58,8.9981,1,4,5
"6813","2012-10-17 18:00:00",4,0,1,1,21.32,25,59,11.0014,90,794,884
"6814","2012-08-11 14:00:00",3,0,0,1,32.8,37.12,49,19.9995,248,290,538
"6815","2011-03-13 05:00:00",1,0,0,1,14.76,17.425,62,8.9981,0,3,3
"6816","2012-10-12 20:00:00",4,0,1,1,17.22,21.21,47,8.9981,28,280,308
"6817","2012-02-12 04:00:00",1,0,0,2,4.1,2.275,46,47.9988,0,1,1
"6818","2011-04-07 12:00:00",2,0,1,2,18.86,22.725,55,0,39,114,153
"6819","2012-02-05 07:00:00",1,0,0,2,9.84,12.12,75,11.0014,0,16,16
"6820","2012-09-02 06:00:00",3,0,0,2,27.06,29.545,89,0,2,13,15
"6821","2012-01-19 14:00:00",1,0,1,1,9.84,11.365,44,12.998,15,104,119
"6822","2012-11-19 08:00:00",4,0,1,2,14.76,16.665,66,19.9995,13,650,663
"6823","2011-10-19 01:00:00",4,0,1,2,21.32,25,77,12.998,7,9,16
"6824","2011-04-08 11:00:00",2,0,1,2,16.4,20.455,62,26.0027,19,79,98
"6825","2011-06-04 05:00:00",2,0,0,1,20.5,24.24,64,0,3,5,8
"6826","2012-09-07 02:00:00",3,0,1,1,25.42,28.79,83,6.0032,1,10,11
"6827","2011-10-15 11:00:00",4,0,0,1,22.96,26.515,40,26.0027,153,221,374
"6828","2012-07-01 16:00:00",3,0,0,1,37.72,41.665,33,19.9995,85,228,313
"6829","2012-05-09 21:00:00",2,0,1,3,20.5,24.24,82,11.0014,4,30,34
"6830","2012-06-07 00:00:00",2,0,1,1,21.32,25,77,8.9981,9,50,59
"6831","2011-11-11 02:00:00",4,1,0,1,13.12,14.395,57,19.0012,1,10,11
"6832","2011-01-06 01:00:00",1,0,1,1,6.56,11.365,64,0,0,4,4
"6833","2012-04-16 18:00:00",2,1,0,1,32.8,34.85,31,26.0027,87,589,676
"6834","2012-02-15 21:00:00",1,0,1,1,13.94,16.665,53,11.0014,8,170,178
"6835","2011-07-14 01:00:00",3,0,1,1,27.06,31.06,61,16.9979,4,21,25
"6836","2011-05-10 01:00:00",2,0,1,1,18.86,22.725,59,6.0032,3,12,15
"6837","2011-09-09 05:00:00",3,0,1,2,25.42,27.275,94,8.9981,0,14,14
"6838","2011-12-19 15:00:00",4,0,1,1,15.58,19.695,46,11.0014,24,135,159
"6839","2012-05-14 07:00:00",2,0,1,3,21.32,25,94,12.998,3,72,75
"6840","2011-12-09 23:00:00",4,0,1,1,11.48,15.91,81,0,6,88,94
"6841","2012-06-06 08:00:00",2,0,1,1,22.14,25.76,68,0,31,637,668
"6842","2011-03-15 10:00:00",1,0,1,2,13.12,15.91,66,12.998,22,56,78
"6843","2011-01-09 07:00:00",1,0,0,1,3.28,4.545,53,12.998,1,5,6
"6844","2011-06-11 04:00:00",2,0,0,1,27.88,31.82,79,6.0032,4,9,13
"6845","2012-09-07 05:00:00",3,0,1,1,25.42,28.03,88,0,1,39,40
"6846","2011-11-17 04:00:00",4,0,1,2,16.4,20.455,62,27.9993,1,3,4
"6847","2012-05-19 08:00:00",2,0,0,1,21.32,25,52,11.0014,33,162,195
"6848","2011-10-10 09:00:00",4,1,0,1,22.14,25.76,77,0,58,161,219
"6849","2011-04-14 08:00:00",2,0,1,1,17.22,21.21,58,11.0014,21,316,337
"6850","2011-04-17 23:00:00",2,0,0,1,18.04,21.97,67,11.0014,19,37,56
"6851","2012-04-13 09:00:00",2,0,1,1,17.22,21.21,41,11.0014,36,294,330
"6852","2011-11-05 03:00:00",4,0,0,1,12.3,13.635,52,19.9995,0,8,8
"6853","2012-09-07 06:00:00",3,0,1,1,25.42,28.03,88,7.0015,5,135,140
"6854","2011-07-08 04:00:00",3,0,1,1,28.7,33.335,79,16.9979,7,4,11
"6855","2011-01-01 08:00:00",1,0,0,1,9.84,14.395,75,0,1,7,8
"6856","2012-03-02 20:00:00",1,0,1,2,14.76,17.425,87,12.998,7,93,100
"6857","2011-08-08 21:00:00",3,0,1,1,31.16,35.605,58,6.0032,30,156,186
"6858","2011-04-07 18:00:00",2,0,1,1,19.68,23.485,55,16.9979,68,265,333
"6859","2012-08-03 02:00:00",3,0,1,1,27.88,31.82,79,15.0013,0,14,14
"6860","2012-02-04 04:00:00",1,0,0,1,9.84,12.88,81,6.0032,1,5,6
"6861","2011-11-08 06:00:00",4,0,1,1,12.3,16.665,87,0,3,96,99
"6862","2012-02-11 19:00:00",1,0,0,2,8.2,7.575,40,36.9974,2,85,87
"6863","2011-06-04 06:00:00",2,0,0,1,22.14,25.76,60,0,11,17,28
"6864","2012-12-03 19:00:00",4,0,1,1,20.5,24.24,68,6.0032,27,444,471
"6865","2012-10-15 01:00:00",4,0,1,2,23.78,27.275,64,26.0027,5,24,29
"6866","2011-05-10 12:00:00",2,0,1,2,24.6,31.06,38,0,47,170,217
"6867","2011-10-11 11:00:00",4,0,1,2,24.6,29.545,73,11.0014,31,92,123
"6868","2011-01-11 15:00:00",1,0,1,2,6.56,9.85,80,6.0032,2,45,47
"6869","2012-06-08 00:00:00",2,0,1,1,22.96,26.515,56,11.0014,18,59,77
"6870","2011-02-01 12:00:00",1,0,1,2,8.2,12.88,86,0,2,53,55
"6871","2012-05-05 12:00:00",2,0,0,1,29.52,33.335,58,7.0015,220,330,550
"6872","2011-06-16 09:00:00",2,0,1,2,25.42,30.305,65,12.998,29,232,261
"6873","2012-10-03 20:00:00",4,0,1,1,28.7,32.575,65,0,48,449,497
"6874","2012-09-19 00:00:00",3,0,1,2,22.96,26.515,68,19.0012,3,23,26
"6875","2011-01-02 14:00:00",1,0,0,3,14.76,17.425,76,12.998,4,55,59
"6876","2011-02-14 08:00:00",1,0,1,1,15.58,19.695,40,31.0009,7,249,256
"6877","2011-06-16 01:00:00",2,0,1,1,23.78,27.275,60,0,4,13,17
"6878","2012-04-09 20:00:00",2,0,1,1,20.5,24.24,36,30.0026,21,255,276
"6879","2012-11-03 02:00:00",4,0,0,2,13.94,15.91,49,16.9979,10,36,46
"6880","2012-02-15 17:00:00",1,0,1,1,17.22,21.21,38,12.998,17,470,487
"6881","2012-01-06 03:00:00",1,0,1,1,9.02,12.12,69,7.0015,1,3,4
"6882","2012-11-08 06:00:00",4,0,1,1,12.3,14.395,39,15.0013,2,122,124
"6883","2011-10-04 11:00:00",4,0,1,1,22.14,25.76,64,19.0012,22,102,124
"6884","2011-06-07 21:00:00",2,0,1,1,29.52,34.09,70,8.9981,31,187,218
"6885","2012-07-03 00:00:00",3,0,1,1,29.52,33.335,54,0,9,44,53
"6886","2011-08-04 05:00:00",3,0,1,2,27.88,31.82,89,0,3,17,20
"6887","2012-08-06 20:00:00",3,0,1,1,31.16,36.365,66,11.0014,89,368,457
"6888","2012-11-01 00:00:00",4,0,1,1,14.76,18.18,57,6.0032,8,52,60
"6889","2011-06-01 20:00:00",2,0,1,2,30.34,35.605,79,16.9979,23,233,256
"6890","2012-04-19 22:00:00",2,0,1,1,21.32,25,59,12.998,29,219,248
"6891","2011-09-19 12:00:00",3,0,1,2,23.78,27.275,60,6.0032,51,138,189
"6892","2012-02-04 21:00:00",1,0,0,3,9.84,12.12,93,8.9981,4,74,78
"6893","2011-05-15 21:00:00",2,0,0,1,22.14,25.76,88,0,44,107,151
"6894","2012-01-01 21:00:00",1,0,0,2,18.04,21.97,67,16.9979,10,61,71
"6895","2012-04-11 02:00:00",2,0,1,1,13.12,15.15,45,19.0012,0,2,2
"6896","2011-09-18 19:00:00",3,0,0,2,22.14,25.76,68,7.0015,54,191,245
"6897","2011-07-10 21:00:00",3,0,0,1,30.34,34.09,62,16.9979,65,162,227
"6898","2011-08-02 14:00:00",3,0,1,1,36.9,38.635,25,19.0012,45,114,159
"6899","2012-10-17 22:00:00",4,0,1,1,18.86,22.725,88,16.9979,17,198,215
"6900","2012-09-13 15:00:00",3,0,1,1,29.52,32.575,42,7.0015,99,253,352
"6901","2011-08-04 09:00:00",3,0,1,1,29.52,34.85,74,22.0028,25,162,187
"6902","2012-06-03 20:00:00",2,0,0,1,27.06,31.06,39,12.998,84,230,314
"6903","2012-09-06 19:00:00",3,0,1,1,27.88,31.82,74,16.9979,54,504,558
"6904","2012-07-08 20:00:00",3,0,0,1,31.16,36.365,70,6.0032,79,206,285
"6905","2012-04-08 07:00:00",2,0,0,1,15.58,19.695,27,11.0014,12,25,37
"6906","2012-05-08 17:00:00",2,0,1,2,26.24,30.305,69,19.0012,77,640,717
"6907","2011-07-10 07:00:00",3,0,0,1,28.7,32.575,70,6.0032,27,38,65
"6908","2011-04-15 08:00:00",2,1,0,1,18.04,21.97,62,19.9995,21,279,300
"6909","2011-05-01 11:00:00",2,0,0,1,18.86,22.725,82,7.0015,109,141,250
"6910","2011-02-04 22:00:00",1,0,1,2,9.84,12.12,65,11.0014,1,45,46
"6911","2012-10-09 17:00:00",4,0,1,2,21.32,25,68,11.0014,73,733,806
"6912","2011-03-05 20:00:00",1,0,0,2,18.04,21.97,77,22.0028,12,58,70
"6913","2012-09-02 15:00:00",3,0,0,3,30.34,35.605,74,8.9981,179,176,355
"6914","2012-10-17 07:00:00",4,0,1,1,14.76,18.18,81,7.0015,15,449,464
"6915","2011-07-09 08:00:00",3,0,0,1,28.7,32.575,70,16.9979,68,114,182
"6916","2012-11-12 16:00:00",4,1,0,1,22.96,26.515,64,11.0014,87,347,434
"6917","2012-10-05 01:00:00",4,0,1,1,22.14,25.76,68,7.0015,3,43,46
"6918","2011-10-19 20:00:00",4,0,1,3,24.6,25.76,94,6.0032,5,140,145
"6919","2012-08-17 20:00:00",3,0,1,2,29.52,12.12,58,15.0013,97,262,359
"6920","2012-04-12 00:00:00",2,0,1,1,13.12,15.15,66,19.0012,1,22,23
"6921","2011-06-08 06:00:00",2,0,1,1,26.24,28.79,89,8.9981,13,103,116
"6922","2012-12-14 11:00:00",4,0,1,1,13.12,15.15,65,12.998,31,180,211
"6923","2012-03-12 17:00:00",1,0,1,2,25.42,31.06,38,27.9993,87,557,644
"6924","2011-07-18 14:00:00",3,0,1,1,33.62,39.395,56,22.0028,32,106,138
"6925","2012-09-17 03:00:00",3,0,1,1,20.5,24.24,77,6.0032,0,7,7
"6926","2011-09-17 17:00:00",3,0,0,1,21.32,25,72,15.0013,141,218,359
"6927","2012-12-15 21:00:00",4,0,0,1,14.76,17.425,62,8.9981,15,169,184
"6928","2011-11-06 08:00:00",4,0,0,2,11.48,15.15,87,6.0032,19,71,90
"6929","2012-10-02 16:00:00",4,0,1,3,25.42,28.03,88,8.9981,46,328,374
"6930","2012-06-01 07:00:00",2,0,1,2,26.24,28.79,89,12.998,33,369,402
"6931","2011-05-15 13:00:00",2,0,0,1,25.42,29.545,73,19.0012,195,261,456
"6932","2011-09-16 20:00:00",3,0,1,2,20.5,24.24,55,0,41,184,225
"6933","2011-12-13 18:00:00",4,0,1,1,13.94,15.91,42,15.0013,12,370,382
"6934","2011-08-10 15:00:00",3,0,1,1,35.26,37.12,30,22.0028,53,141,194
"6935","2011-06-09 12:00:00",2,0,1,1,37.72,42.425,35,12.998,40,100,140
"6936","2011-07-01 18:00:00",3,0,1,1,32.8,34.09,24,16.9979,98,324,422
"6937","2012-04-07 12:00:00",2,0,0,1,18.86,22.725,23,26.0027,320,270,590
"6938","2012-06-12 18:00:00",2,0,1,1,27.88,31.82,83,12.998,57,596,653
"6939","2011-01-01 20:00:00",1,0,0,2,16.4,20.455,87,16.9979,11,25,36
"6940","2011-03-03 06:00:00",1,0,1,1,5.74,6.06,33,19.9995,1,34,35
"6941","2011-11-01 07:00:00",4,0,1,1,13.94,16.665,76,12.998,8,246,254
"6942","2012-03-07 01:00:00",1,0,1,1,12.3,13.635,61,19.9995,1,4,5
"6943","2011-11-10 03:00:00",4,0,1,1,15.58,19.695,94,6.0032,0,11,11
"6944","2012-11-08 11:00:00",4,0,1,1,14.76,16.665,29,26.0027,16,155,171
"6945","2012-06-17 23:00:00",2,0,0,1,23.78,27.275,64,12.998,29,79,108
"6946","2012-05-14 03:00:00",2,0,1,2,23.78,27.275,68,22.0028,0,2,2
"6947","2012-03-16 07:00:00",1,0,1,2,16.4,20.455,87,12.998,13,265,278
"6948","2012-08-19 22:00:00",3,0,0,2,25.42,29.545,78,11.0014,6,50,56
"6949","2012-06-14 10:00:00",2,0,1,1,26.24,30.305,65,27.9993,47,132,179
"6950","2012-05-02 07:00:00",2,0,1,2,22.14,25.76,88,12.998,14,344,358
"6951","2012-10-12 05:00:00",4,0,1,1,14.76,18.18,81,6.0032,2,33,35
"6952","2012-04-19 18:00:00",2,0,1,1,24.6,31.06,43,6.0032,99,677,776
"6953","2012-07-19 14:00:00",3,0,1,1,35.26,39.395,44,6.0032,46,151,197
"6954","2012-12-01 02:00:00",4,0,0,2,10.66,15.15,81,0,3,47,50
